57|6263|-1|bgp
57|6461|0|bgp
57|7896|-1|bgp
57|7973|-1|bgp
57|11317|0|bgp
57|12042|-1|bgp
57|14763|-1|bgp
57|15336|-1|bgp
57|17234|-1|bgp
57|18454|-1|bgp
57|20125|-1|bgp
57|21727|-1|bgp
57|21951|-1|bgp
57|26557|-1|bgp
57|30220|-1|bgp
57|32907|-1|bgp
57|33455|-1|bgp
57|33692|-1|bgp
57|40387|0|bgp
57|40497|-1|bgp
62|19|-1|bgp
62|2165|-1|bgp
62|2723|-1|bgp
62|3828|-1|bgp
62|4891|-1|bgp
62|7838|-1|bgp
62|10511|-1|bgp
62|10723|-1|bgp
62|10848|-1|bgp
62|11189|-1|bgp
62|11690|-1|bgp
62|12007|-1|bgp
62|14032|-1|bgp
62|14862|-1|bgp
62|16525|-1|bgp
62|16678|-1|bgp
62|16991|-1|bgp
62|17038|-1|bgp
62|17377|-1|bgp
62|17466|-1|bgp
62|18649|-1|bgp
62|18676|-1|bgp
62|18689|-1|bgp
62|18701|-1|bgp
62|19137|-1|bgp
62|19311|-1|bgp
62|19606|-1|bgp
62|19787|-1|bgp
62|20333|-1|bgp
62|20339|-1|bgp
62|21945|-1|bgp
62|22104|-1|bgp
62|22334|-1|bgp
62|22688|-1|bgp
62|22717|-1|bgp
62|22775|-1|bgp
62|23165|-1|bgp
62|23446|-1|bgp
62|23463|-1|bgp
62|25765|-1|bgp
62|25836|-1|bgp
62|25889|-1|bgp
62|25907|-1|bgp
62|25938|-1|bgp
62|26513|-1|bgp
62|26705|-1|bgp
62|26940|-1|bgp
62|29952|-1|bgp
62|30059|-1|bgp
62|30175|-1|bgp
62|30347|-1|bgp
62|30423|-1|bgp
62|31966|-1|bgp
62|32457|-1|bgp
62|33016|-1|bgp
62|33365|-1|bgp
62|35934|-1|bgp
62|36328|-1|bgp
62|36607|-1|bgp
62|40062|-1|bgp
62|46202|-1|bgp
62|46204|-1|bgp
62|46282|-1|bgp
62|53305|-1|bgp
62|53396|-1|bgp
62|53559|-1|bgp
62|53562|-1|bgp
62|54554|-1|bgp
62|54775|-1|bgp
62|54963|-1|bgp
62|62659|-1|bgp
62|62872|-1|bgp
62|63011|-1|bgp
62|63321|-1|bgp
62|63474|-1|bgp
62|393520|-1|bgp
62|393571|-1|bgp
62|393587|-1|bgp
62|393759|-1|bgp
62|393832|-1|bgp
62|393924|-1|bgp
62|393961|-1|bgp
62|394122|-1|bgp
62|394302|-1|bgp
62|395268|-1|bgp
62|395273|-1|bgp
62|395288|-1|bgp
62|395533|-1|bgp
62|396041|-1|bgp
62|396285|-1|bgp
62|396290|-1|bgp
62|396361|-1|bgp
62|396497|-1|bgp
62|397325|-1|bgp
62|397374|-1|bgp
62|397768|-1|bgp
62|397843|-1|bgp
62|397941|-1|bgp
62|398381|-1|bgp
62|398409|-1|bgp
62|398492|-1|bgp
62|399110|-1|bgp
62|399604|-1|bgp
62|400537|-1|bgp
62|400615|-1|bgp
70|393689|-1|bgp
77|4181|0|bgp
77|5723|0|bgp
77|8220|0|bgp
77|13786|0|bgp
77|16735|0|bgp
77|19653|0|bgp
77|40934|0|bgp
77|52320|0|bgp
77|57695|0|bgp
77|137409|0|bgp
81|6559|-1|bgp
81|10952|-1|bgp
81|11442|-1|bgp
81|11777|-1|bgp
81|13371|-1|bgp
81|13862|-1|bgp
81|17031|-1|bgp
81|18538|-1|bgp
81|19161|-1|bgp
81|19413|-1|bgp
81|19718|-1|bgp
81|20197|-1|bgp
81|20449|-1|bgp
81|26741|-1|bgp
81|32417|-1|bgp
81|32711|-1|bgp
81|33401|-1|bgp
81|36850|-1|bgp
81|40245|-1|bgp
81|46255|-1|bgp
81|46963|-1|bgp
81|53384|-1|bgp
81|53785|-1|bgp
81|393824|-1|bgp
81|393875|-1|bgp
81|394165|-1|bgp
81|395312|-1|bgp
81|395465|-1|bgp
81|396028|-1|bgp
81|396391|-1|bgp
81|396837|-1|bgp
81|398580|-1|bgp
81|399050|-1|bgp
81|399407|-1|bgp
81|399565|-1|bgp
101|73|-1|bgp
101|3428|-1|bgp
101|3807|-1|bgp
101|4181|0|bgp
101|4193|-1|bgp
101|7774|-1|bgp
101|10430|-1|bgp
101|11548|-1|bgp
101|11649|-1|bgp
101|11956|-1|bgp
101|13476|-1|bgp
101|14221|-1|bgp
101|14954|-1|bgp
101|17200|-1|bgp
101|19014|-1|bgp
101|22388|0|bgp
101|22972|-1|bgp
101|40272|-1|bgp
101|47065|-1|bgp
101|53472|-1|bgp
101|64247|-1|bgp
103|40387|0|bgp
112|553|0|bgp
112|2027|0|bgp
112|3333|0|bgp
112|4181|0|bgp
112|6079|0|bgp
112|6233|0|bgp
112|8492|0|bgp
112|13237|0|bgp
112|14630|0|bgp
112|15605|0|bgp
112|16347|0|bgp
112|20811|0|bgp
112|20912|0|bgp
112|24961|0|bgp
112|25291|0|bgp
112|29504|0|bgp
112|31019|0|bgp
112|34177|0|bgp
112|34288|0|bgp
112|35426|0|bgp
112|37468|0|bgp
112|37497|0|bgp
112|39351|0|bgp
112|41811|0|bgp
112|47147|0|bgp
112|47787|0|bgp
112|49102|0|bgp
112|49434|0|bgp
112|53767|0|bgp
112|56987|0|bgp
112|57111|0|bgp
112|59890|0|bgp
112|60326|0|bgp
112|60501|0|bgp
112|63956|0|bgp
112|64475|0|bgp
112|139589|0|bgp
112|148968|0|bgp
112|206499|0|bgp
112|327983|0|bgp
112|328266|0|bgp
112|397131|0|bgp
122|137409|0|bgp
132|367|0|bgp
137|2597|-1|bgp
137|5502|-1|bgp
137|8978|-1|bgp
137|16004|-1|bgp
137|20745|-1|bgp
137|21333|-1|bgp
137|29609|-1|bgp
137|31638|-1|bgp
137|35110|-1|bgp
137|42081|-1|bgp
137|42165|-1|bgp
137|49976|-1|bgp
137|50112|-1|bgp
137|51708|-1|bgp
137|197440|-1|bgp
137|199342|-1|bgp
137|209631|-1|bgp
153|367|0|bgp
160|293|0|bgp
160|2153|0|bgp
160|22335|0|bgp
160|40387|0|bgp
161|2562|-1|bgp
173|2511|-1|bgp
173|9370|0|bgp
173|17639|0|bgp
173|151420|0|bgp
174|3|-1|bgp
174|4|-1|bgp
174|9|-1|bgp
174|14|-1|bgp
174|18|-1|bgp
174|20|-1|bgp
174|29|-1|bgp
174|34|-1|bgp
174|55|-1|bgp
174|62|-1|bgp
174|72|-1|bgp
174|81|-1|bgp
174|91|-1|bgp
174|92|-1|bgp
174|98|-1|bgp
174|101|-1|bgp
174|103|-1|bgp
174|111|-1|bgp
174|125|-1|bgp
174|137|-1|bgp
174|156|-1|bgp
174|160|-1|bgp
174|188|-1|bgp
174|209|0|bgp
174|210|-1|bgp
174|223|-1|bgp
174|286|0|bgp
174|376|-1|bgp
174|545|-1|bgp
174|549|-1|bgp
174|553|-1|bgp
174|557|-1|bgp
174|577|-1|bgp
174|693|-1|bgp
174|701|0|bgp
174|702|0|bgp
174|703|-1|bgp
174|766|-1|bgp
174|800|-1|bgp
174|803|-1|bgp
174|812|-1|bgp
174|819|-1|bgp
174|835|-1|bgp
174|852|-1|bgp
174|892|-1|bgp
174|906|-1|bgp
174|927|-1|bgp
174|930|-1|bgp
174|939|-1|bgp
174|945|-1|bgp
174|973|-1|bgp
174|978|-1|bgp
174|979|-1|bgp
174|983|-1|bgp
174|984|-1|bgp
174|997|-1|bgp
174|998|-1|bgp
174|1008|-1|bgp
174|1031|-1|bgp
174|1065|-1|bgp
174|1086|-1|bgp
174|1088|-1|bgp
174|1100|-1|bgp
174|1204|-1|bgp
174|1213|-1|bgp
174|1237|-1|bgp
174|1239|0|bgp
174|1246|-1|bgp
174|1257|-1|bgp
174|1265|-1|bgp
174|1273|-1|bgp
174|1277|-1|bgp
174|1286|-1|bgp
174|1289|-1|bgp
174|1299|0|bgp
174|1311|-1|bgp
174|1312|-1|bgp
174|1351|-1|bgp
174|1355|-1|bgp
174|1378|-1|bgp
174|1403|-1|bgp
174|1406|-1|bgp
174|1411|-1|bgp
174|1419|-1|bgp
174|1421|-1|bgp
174|1422|-1|bgp
174|1423|-1|bgp
174|1428|-1|bgp
174|1439|-1|bgp
174|1442|-1|bgp
174|1443|-1|bgp
174|1448|-1|bgp
174|1547|-1|bgp
174|1605|-1|bgp
174|1616|-1|bgp
174|1622|-1|bgp
174|1635|-1|bgp
174|1678|-1|bgp
174|1680|-1|bgp
174|1742|-1|bgp
174|1764|-1|bgp
174|1798|-1|bgp
174|1820|-1|bgp
174|1825|-1|bgp
174|1828|-1|bgp
174|1836|-1|bgp
174|1886|-1|bgp
174|1916|-1|bgp
174|1930|-1|bgp
174|1955|-1|bgp
174|1968|-1|bgp
174|1996|-1|bgp
174|2018|-1|bgp
174|2033|-1|bgp
174|2044|-1|bgp
174|2107|-1|bgp
174|2108|-1|bgp
174|2149|-1|bgp
174|2200|-1|bgp
174|2485|-1|bgp
174|2495|-1|bgp
174|2497|-1|bgp
174|2516|-1|bgp
174|2518|-1|bgp
174|2519|-1|bgp
174|2544|-1|bgp
174|2549|-1|bgp
174|2552|-1|bgp
174|2589|-1|bgp
174|2611|-1|bgp
174|2614|-1|bgp
174|2615|-1|bgp
174|2637|-1|bgp
174|2639|-1|bgp
174|2686|0|bgp
174|2711|-1|bgp
174|2721|-1|bgp
174|2728|-1|bgp
174|2731|-1|bgp
174|2828|0|bgp
174|2857|-1|bgp
174|2860|-1|bgp
174|2901|-1|bgp
174|2914|0|bgp
174|3061|-1|bgp
174|3064|-1|bgp
174|3213|-1|bgp
174|3216|-1|bgp
174|3238|-1|bgp
174|3245|-1|bgp
174|3250|-1|bgp
174|3252|-1|bgp
174|3255|-1|bgp
174|3257|0|bgp
174|3266|-1|bgp
174|3302|-1|bgp
174|3303|-1|bgp
174|3320|0|bgp
174|3326|-1|bgp
174|3330|-1|bgp
174|3356|0|bgp
174|3389|-1|bgp
174|3401|-1|bgp
174|3450|-1|bgp
174|3457|-1|bgp
174|3464|-1|bgp
174|3479|-1|bgp
174|3491|0|bgp
174|3512|-1|bgp
174|3580|-1|bgp
174|3599|-1|bgp
174|3605|-1|bgp
174|3653|-1|bgp
174|3663|-1|bgp
174|3685|-1|bgp
174|3701|-1|bgp
174|3714|-1|bgp
174|3741|-1|bgp
174|3755|-1|bgp
174|3777|-1|bgp
174|3778|-1|bgp
174|3782|-1|bgp
174|3786|-1|bgp
174|3795|-1|bgp
174|3853|-1|bgp
174|3855|-1|bgp
174|3900|-1|bgp
174|3925|-1|bgp
174|4010|-1|bgp
174|4058|-1|bgp
174|4134|-1|bgp
174|4136|-1|bgp
174|4195|-1|bgp
174|4213|-1|bgp
174|4224|-1|bgp
174|4230|-1|bgp
174|4232|-1|bgp
174|4246|-1|bgp
174|4255|-1|bgp
174|4261|-1|bgp
174|4314|-1|bgp
174|4374|-1|bgp
174|4385|-1|bgp
174|4474|-1|bgp
174|4538|-1|bgp
174|4544|-1|bgp
174|4546|-1|bgp
174|4563|-1|bgp
174|4581|-1|bgp
174|4646|-1|bgp
174|4651|-1|bgp
174|4657|-1|bgp
174|4764|-1|bgp
174|4766|-1|bgp
174|4773|-1|bgp
174|4775|-1|bgp
174|4788|-1|bgp
174|4800|-1|bgp
174|4837|-1|bgp
174|4857|-1|bgp
174|4867|-1|bgp
174|4886|-1|bgp
174|4888|-1|bgp
174|4889|-1|bgp
174|4890|-1|bgp
174|4894|-1|bgp
174|4897|-1|bgp
174|4903|-1|bgp
174|4905|-1|bgp
174|4913|-1|bgp
174|4927|-1|bgp
174|4965|-1|bgp
174|5008|-1|bgp
174|5009|-1|bgp
174|5022|-1|bgp
174|5033|-1|bgp
174|5050|-1|bgp
174|5056|-1|bgp
174|5069|-1|bgp
174|5078|-1|bgp
174|5108|-1|bgp
174|5377|-1|bgp
174|5390|-1|bgp
174|5391|-1|bgp
174|5392|-1|bgp
174|5400|0|bgp
174|5410|-1|bgp
174|5416|-1|bgp
174|5436|-1|bgp
174|5459|-1|bgp
174|5466|-1|bgp
174|5500|-1|bgp
174|5511|0|bgp
174|5538|-1|bgp
174|5564|-1|bgp
174|5587|-1|bgp
174|5606|-1|bgp
174|5610|-1|bgp
174|5631|-1|bgp
174|5639|-1|bgp
174|5650|-1|bgp
174|5661|-1|bgp
174|5690|-1|bgp
174|5697|-1|bgp
174|5713|-1|bgp
174|5716|-1|bgp
174|5719|-1|bgp
174|5742|-1|bgp
174|5760|-1|bgp
174|5769|-1|bgp
174|6057|-1|bgp
174|6059|-1|bgp
174|6061|-1|bgp
174|6074|-1|bgp
174|6082|-1|bgp
174|6122|-1|bgp
174|6128|-1|bgp
174|6130|-1|bgp
174|6134|-1|bgp
174|6169|-1|bgp
174|6172|-1|bgp
174|6181|-1|bgp
174|6188|-1|bgp
174|6199|-1|bgp
174|6200|-1|bgp
174|6220|-1|bgp
174|6231|-1|bgp
174|6244|-1|bgp
174|6300|-1|bgp
174|6305|-1|bgp
174|6315|-1|bgp
174|6325|-1|bgp
174|6327|-1|bgp
174|6336|-1|bgp
174|6341|-1|bgp
174|6343|-1|bgp
174|6364|-1|bgp
174|6379|-1|bgp
174|6391|-1|bgp
174|6400|-1|bgp
174|6405|-1|bgp
174|6412|-1|bgp
174|6434|-1|bgp
174|6453|0|bgp
174|6461|0|bgp
174|6485|-1|bgp
174|6503|-1|bgp
174|6507|0|bgp
174|6536|-1|bgp
174|6561|-1|bgp
174|6566|-1|bgp
174|6620|-1|bgp
174|6621|-1|bgp
174|6653|-1|bgp
174|6667|-1|bgp
174|6674|-1|bgp
174|6677|-1|bgp
174|6697|-1|bgp
174|6700|-1|bgp
174|6713|-1|bgp
174|6718|-1|bgp
174|6735|-1|bgp
174|6738|-1|bgp
174|6752|-1|bgp
174|6758|-1|bgp
174|6759|-1|bgp
174|6762|0|bgp
174|6764|-1|bgp
174|6768|-1|bgp
174|6772|-1|bgp
174|6774|-1|bgp
174|6775|-1|bgp
174|6776|-1|bgp
174|6812|-1|bgp
174|6830|0|bgp
174|6849|-1|bgp
174|6866|-1|bgp
174|6876|-1|bgp
174|6893|-1|bgp
174|6894|-1|bgp
174|6913|-1|bgp
174|6924|-1|bgp
174|6977|-1|bgp
174|7018|0|bgp
174|7040|-1|bgp
174|7049|-1|bgp
174|7057|-1|bgp
174|7065|-1|bgp
174|7078|-1|bgp
174|7106|-1|bgp
174|7131|-1|bgp
174|7138|-1|bgp
174|7143|-1|bgp
174|7153|-1|bgp
174|7162|-1|bgp
174|7194|-1|bgp
174|7195|-1|bgp
174|7203|-1|bgp
174|7219|-1|bgp
174|7221|-1|bgp
174|7227|-1|bgp
174|7250|-1|bgp
174|7270|-1|bgp
174|7296|-1|bgp
174|7297|-1|bgp
174|7303|0|bgp
174|7310|-1|bgp
174|7311|-1|bgp
174|7314|-1|bgp
174|7341|-1|bgp
174|7354|-1|bgp
174|7362|-1|bgp
174|7393|-1|bgp
174|7403|-1|bgp
174|7415|-1|bgp
174|7423|-1|bgp
174|7456|-1|bgp
174|7480|-1|bgp
174|7497|-1|bgp
174|7529|-1|bgp
174|7545|-1|bgp
174|7552|-1|bgp
174|7617|-1|bgp
174|7632|-1|bgp
174|7679|-1|bgp
174|7713|-1|bgp
174|7734|-1|bgp
174|7741|-1|bgp
174|7761|-1|bgp
174|7762|-1|bgp
174|7765|-1|bgp
174|7784|-1|bgp
174|7794|-1|bgp
174|7810|-1|bgp
174|7819|-1|bgp
174|7828|-1|bgp
174|7835|-1|bgp
174|7849|-1|bgp
174|7862|-1|bgp
174|7867|-1|bgp
174|7868|-1|bgp
174|7883|-1|bgp
174|7908|-1|bgp
174|7922|-1|bgp
174|7932|-1|bgp
174|7941|-1|bgp
174|7979|-1|bgp
174|7985|-1|bgp
174|7992|-1|bgp
174|8001|-1|bgp
174|8002|-1|bgp
174|8015|-1|bgp
174|8025|-1|bgp
174|8069|-1|bgp
174|8075|-1|bgp
174|8097|-1|bgp
174|8100|-1|bgp
174|8103|-1|bgp
174|8148|-1|bgp
174|8149|-1|bgp
174|8151|-1|bgp
174|8208|-1|bgp
174|8218|-1|bgp
174|8224|-1|bgp
174|8265|-1|bgp
174|8271|-1|bgp
174|8280|-1|bgp
174|8282|-1|bgp
174|8285|-1|bgp
174|8304|-1|bgp
174|8309|-1|bgp
174|8346|-1|bgp
174|8362|-1|bgp
174|8368|-1|bgp
174|8374|-1|bgp
174|8399|-1|bgp
174|8422|-1|bgp
174|8423|-1|bgp
174|8444|-1|bgp
174|8448|-1|bgp
174|8452|-1|bgp
174|8462|-1|bgp
174|8476|-1|bgp
174|8487|-1|bgp
174|8495|0|bgp
174|8518|-1|bgp
174|8529|-1|bgp
174|8530|-1|bgp
174|8544|-1|bgp
174|8551|-1|bgp
174|8553|-1|bgp
174|8558|-1|bgp
174|8565|-1|bgp
174|8612|-1|bgp
174|8632|-1|bgp
174|8637|-1|bgp
174|8647|-1|bgp
174|8657|-1|bgp
174|8681|-1|bgp
174|8683|-1|bgp
174|8685|-1|bgp
174|8687|-1|bgp
174|8708|-1|bgp
174|8728|-1|bgp
174|8739|-1|bgp
174|8781|-1|bgp
174|8788|-1|bgp
174|8796|-1|bgp
174|8816|-1|bgp
174|8820|-1|bgp
174|8821|-1|bgp
174|8839|-1|bgp
174|8849|-1|bgp
174|8856|-1|bgp
174|8859|-1|bgp
174|8881|-1|bgp
174|8896|-1|bgp
174|8902|-1|bgp
174|8911|-1|bgp
174|8921|-1|bgp
174|8922|-1|bgp
174|8926|-1|bgp
174|8932|-1|bgp
174|8966|-1|bgp
174|8978|-1|bgp
174|8999|-1|bgp
174|9008|-1|bgp
174|9009|-1|bgp
174|9022|-1|bgp
174|9031|-1|bgp
174|9038|-1|bgp
174|9044|-1|bgp
174|9052|-1|bgp
174|9063|-1|bgp
174|9086|-1|bgp
174|9092|-1|bgp
174|9100|-1|bgp
174|9104|-1|bgp
174|9115|-1|bgp
174|9116|-1|bgp
174|9140|-1|bgp
174|9142|-1|bgp
174|9145|-1|bgp
174|9146|-1|bgp
174|9150|-1|bgp
174|9153|-1|bgp
174|9158|-1|bgp
174|9161|-1|bgp
174|9165|-1|bgp
174|9166|-1|bgp
174|9168|-1|bgp
174|9172|-1|bgp
174|9199|-1|bgp
174|9208|-1|bgp
174|9211|-1|bgp
174|9241|-1|bgp
174|9246|-1|bgp
174|9269|-1|bgp
174|9297|-1|bgp
174|9304|-1|bgp
174|9318|-1|bgp
174|9381|-1|bgp
174|9457|-1|bgp
174|9498|-1|bgp
174|9500|-1|bgp
174|9505|-1|bgp
174|9541|-1|bgp
174|9583|-1|bgp
174|9658|-1|bgp
174|9680|-1|bgp
174|9744|-1|bgp
174|9751|-1|bgp
174|9824|-1|bgp
174|9829|-1|bgp
174|9902|-1|bgp
174|9908|-1|bgp
174|9924|-1|bgp
174|9927|-1|bgp
174|9929|-1|bgp
174|9957|-1|bgp
174|10030|-1|bgp
174|10099|-1|bgp
174|10111|-1|bgp
174|10122|-1|bgp
174|10226|-1|bgp
174|10242|-1|bgp
174|10279|-1|bgp
174|10297|-1|bgp
174|10298|-1|bgp
174|10326|-1|bgp
174|10355|-1|bgp
174|10367|-1|bgp
174|10379|-1|bgp
174|10396|-1|bgp
174|10423|-1|bgp
174|10439|-1|bgp
174|10445|-1|bgp
174|10461|-1|bgp
174|10490|-1|bgp
174|10561|-1|bgp
174|10578|-1|bgp
174|10587|-1|bgp
174|10655|-1|bgp
174|10660|-1|bgp
174|10692|-1|bgp
174|10694|-1|bgp
174|10700|-1|bgp
174|10708|-1|bgp
174|10717|-1|bgp
174|10730|-1|bgp
174|10732|-1|bgp
174|10750|-1|bgp
174|10778|-1|bgp
174|10780|-1|bgp
174|10818|-1|bgp
174|10835|-1|bgp
174|10844|-1|bgp
174|10849|-1|bgp
174|10886|-1|bgp
174|10905|-1|bgp
174|10912|-1|bgp
174|10913|-1|bgp
174|10929|-1|bgp
174|10961|-1|bgp
174|10971|-1|bgp
174|10990|-1|bgp
174|10991|-1|bgp
174|10996|-1|bgp
174|11005|-1|bgp
174|11019|-1|bgp
174|11023|-1|bgp
174|11031|-1|bgp
174|11036|-1|bgp
174|11042|-1|bgp
174|11045|-1|bgp
174|11047|-1|bgp
174|11049|-1|bgp
174|11054|-1|bgp
174|11061|-1|bgp
174|11062|-1|bgp
174|11068|-1|bgp
174|11071|-1|bgp
174|11077|-1|bgp
174|11092|-1|bgp
174|11096|-1|bgp
174|11128|-1|bgp
174|11160|-1|bgp
174|11166|-1|bgp
174|11168|-1|bgp
